month,site,job_family,open_positions,time_to_fill_days,offer_acceptance_rate
2023-07-01,BERLIN,HR,4,25,0.5462110487931015
2024-03-01,Madrid,IT,29,67,1.3510022538915107
2024-06-01,Paris,IT,17,-7,1.141119522964075
2025-03-01,BERLIN,IT ,19,247,0.7224137684875864
2024-11-01,BERLIN,Finance,26,116,0.6809373393847571
2025-05-01,Madrid,HR,43,243,0.7621141825601174
2024-12-01,Madrid,finance,16,108,0.9190348438975517
2025-01-01,Lyon,HR,33,183,0.9346133072578934
2024-08-01,lyon,finance,7,245,0.8357950260979906
2024-09-01,Berlin,HR,11,257,1.0111888467498
2023-02-01,lyon,HR,34,271,0.39185633674438114
2024-08-01,Berlin,Operations,2,234,0.9829960107019518
2023-11-01,lyon,IT,46,58,1.664936737889445
2023-02-01,Madrid,finance,13,214,0.6312026041574631
2024-03-01,BERLIN,Operations,44,228,0.12378644341131513
2025-02-01,Berlin,Operations,14,217,1.4769464039261564
2023-03-01,BERLIN,Finance,38,169,1.1898237680839368
2024-06-01,Berlin,IT,2,47,1.5361807256647015
2024-08-01,Madrid,finance,23,-11,1.461088311801341
2024-12-01,Berlin,Finance,1,240,1.3990744277511389
2024-04-01,Lyon,Operations,4,164,0.01737362579089011
2024-11-01,Berlin,Finance,3,96,1.410534704699116
2023-10-01,Lyon,Operations,35,8,0.3799890260370567
2024-10-01,Paris,IT ,1,208,0.14978506481597884
2024-08-01,Paris,Operations,10,154,0.3989554026115038
2023-10-01,Madrid,IT,16,224,1.4353532633114214
2025-02-01,lyon,Finance,11,124,1.4243166210154228
2024-10-01,BERLIN,HR,18,210,0.6801057907750417
2023-12-01,BERLIN,HR,12,232,1.0491988463170385
2023-07-01,PARIS,IT,18,74,1.14578295209427
2025-09-01,Lyon,Finance,19,204,1.0775874361015882
2024-06-01,PARIS,HR,20,12,1.00042424311229
2023-11-01,Berlin,Finance,30,188,1.4190237711505047
2023-12-01,PARIS,HR,30,35,0.6156142010384577
2025-08-01,Madrid,IT,4,234,0.5868743730554271
2025-12-01,Paris,HR,39,283,0.5988466569035431
2025-12-01,lyon,finance,1,73,0.44467641516373535
2023-10-01,PARIS,HR,10,118,1.5613062612296376
2025-07-01,Lyon,HR,23,166,0.3596461345793565
2023-03-01,Lyon,IT,47,109,1.2161889957963246
2023-12-01,Lyon,Operations,30,186,1.1721713280412287
2024-04-01,Berlin,Finance,1,184,1.276702426949123
2025-05-01,PARIS,IT ,25,269,1.118553971042545
2023-01-01,Berlin,IT ,16,46,0.10409301185264427
2025-04-01,BERLIN,HR,48,143,0.37304750551718446
2023-08-01,Paris,Finance,10,17,1.6261887650045177
2025-10-01,lyon,HR,41,203,0.35167215480456465
2024-04-01,BERLIN,Finance,46,119,0.5680213207357673
2025-02-01,PARIS,IT ,12,114,1.621031920920959
2024-10-01,Paris,finance,25,188,1.5758450125151724
2025-01-01,BERLIN,HR,29,159,0.4669154874711696
2024-12-01,BERLIN,HR,19,156,0.9273321548261082
2023-07-01,BERLIN,Finance,7,131,0.32641659655984767
2024-09-01,lyon,finance,42,166,0.9537848773348238
2023-01-01,lyon,Operations,19,121,0.3464603163408127
2023-02-01,Berlin,HR,45,-5,1.0707604931905075
2024-05-01,lyon,IT ,10,-15,0.18881712194649944
2025-04-01,Berlin,HR,27,208,0.6165698036949315
2024-07-01,lyon,IT,10,132,1.3212114501274483
2025-06-01,lyon,IT,8,100,0.8468869136659807
2024-02-01,Berlin,finance,35,26,1.6183461262823673
2025-05-01,Paris,Operations,26,158,0.6563000106936303
2023-02-01,BERLIN,Finance,5,11,1.530816280189355
2023-11-01,BERLIN,IT,27,152,1.3299991422210222
2025-08-01,BERLIN,HR,12,163,1.2858250443711352
2025-11-01,lyon,HR,44,84,0.806751171183968
2023-09-01,PARIS,finance,22,32,0.8527649645772115
2025-10-01,BERLIN,Finance,46,274,0.517422505700896
2023-09-01,Paris,IT,10,69,1.5473745362618496
2023-09-01,lyon,IT ,20,150,0.37709190072652
2023-03-01,Paris,Finance,38,277,0.6837154996448346
2025-03-01,Paris,IT ,23,168,0.9620554882651774
2024-09-01,Lyon,HR,10,244,0.4479671714846762
2025-10-01,Paris,IT ,44,195,0.4536810308737593
2025-04-01,Lyon,Finance,25,74,0.6275685502414141
2025-09-01,Madrid,IT,47,217,1.3567225390256628
2025-11-01,Lyon,Finance,41,244,0.20481298972407058
2023-05-01,Madrid,Operations,19,38,1.0686389498701694
2025-07-01,Madrid,Operations,28,198,1.6516886343372208
2025-09-01,Madrid,IT ,3,144,1.118078095585494
2025-01-01,Lyon,HR,49,73,0.7664730544007303
2024-10-01,Paris,IT,17,287,0.9638415405478729
2023-08-01,lyon,IT ,45,171,0.15808901969606784
2023-09-01,Berlin,Finance,11,30,0.7161229106938908
2023-11-01,Madrid,Operations,31,70,0.20948877740906172
2025-07-01,lyon,IT,30,35,0.5118253136202722
2025-05-01,Paris,Operations,7,130,0.624875643698645
2024-11-01,Madrid,IT,24,56,1.4063099182573793
2024-08-01,Madrid,IT,10,51,0.7867332969608244
2024-11-01,Madrid,Operations,25,-5,0.4643263161931721
2023-09-01,Madrid,Operations,40,66,1.0780800643143011
2024-06-01,Lyon,finance,18,168,1.1534110097529757
2025-06-01,Lyon,Finance,47,5,0.6232805588967847
2025-02-01,PARIS,Finance,16,288,0.635189271250655
2024-04-01,lyon,IT,9,9,1.4317368202568928
2024-08-01,lyon,Finance,33,189,0.8304948811346416
2024-04-01,PARIS,Finance,28,-3,1.2885991827489183
2024-12-01,Lyon,Finance,44,274,0.23166856156899798
2024-04-01,PARIS,finance,27,24,0.7470048547667711
2025-08-01,Madrid,IT,17,17,0.25890174500088337
2024-05-01,Lyon,HR,31,271,0.05702647045501739
2025-12-01,Madrid,HR,35,198,1.1860951875859926
2024-12-01,PARIS,IT ,4,241,0.40791329681191985
2025-01-01,lyon,HR,17,256,0.9797724479493076
2024-03-01,Paris,Operations,15,111,0.5231834627271049
2024-09-01,Berlin,Operations,2,255,1.4846424616725933
2024-04-01,BERLIN,Finance,5,42,1.2917860553399243
2024-07-01,Paris,IT ,32,92,0.5982671729965033
2024-08-01,BERLIN,finance,15,213,0.5295640740709069
2023-05-01,Berlin,finance,43,90,0.3157659215364208
2024-03-01,Madrid,Finance,1,28,0.6089873422471315
2023-10-01,Berlin,Finance,1,208,0.8016784834869893
2023-11-01,Paris,HR,4,135,1.2679538590310664
2025-10-01,Madrid,Finance,27,288,1.6345544744601048
2023-08-01,PARIS,IT ,0,241,0.4455094293016306
2024-12-01,Lyon,HR,4,9,1.3520241276182339
2025-10-01,lyon,IT ,3,145,0.5440031171046743
2024-09-01,Madrid,Finance,28,203,0.686274428789166
2023-02-01,BERLIN,Finance,1,55,0.9320592162196772
2024-07-01,Lyon,HR,14,7,0.7727623140166922
2024-02-01,Lyon,IT,4,233,0.525877047582648
2023-12-01,BERLIN,HR,30,35,0.04866652533501912
2024-08-01,Madrid,IT,25,286,1.3598116782896512
2024-08-01,lyon,IT,13,245,0.8198605424332404
2025-07-01,lyon,finance,40,117,0.3186742888160084
2025-05-01,Lyon,HR,40,45,1.062301937203528
2023-11-01,Paris,Finance,10,164,1.3141213339583722
2023-11-01,BERLIN,IT ,18,271,1.1681873520147037
2024-06-01,Lyon,Finance,9,24,0.9535036434991271
2023-10-01,PARIS,IT,41,266,0.3231517805855849
2024-06-01,Berlin,Operations,16,231,0.44908198322252696
2023-09-01,Berlin,IT ,17,75,0.17198977639421606
2023-06-01,Madrid,Finance,24,1,0.378062681040616
2023-12-01,Lyon,Operations,14,123,0.31989893775939443
2023-01-01,lyon,Operations,46,152,1.5580226087153366
2023-10-01,PARIS,IT ,37,87,0.18943666855651797
2023-02-01,Lyon,IT,46,187,1.6037621046082764
2023-08-01,Madrid,finance,44,223,0.24279406747362134
2025-01-01,Madrid,Operations,32,49,0.9877982118269878
2025-06-01,Madrid,Operations,30,123,0.3225687619254008
2025-03-01,lyon,IT ,36,66,1.1174464249841267
2024-01-01,Berlin,HR,46,109,1.4120423591170443
2025-08-01,Madrid,IT ,35,8,0.15785703752395433
2023-06-01,PARIS,finance,5,23,1.615848752517923
2024-08-01,BERLIN,IT,43,260,0.2623962934042856
2024-02-01,Paris,Finance,45,151,0.7818271956611508
2024-11-01,PARIS,Finance,47,3,1.5901433979234187
2024-01-01,lyon,finance,7,277,1.498139449647763
2024-12-01,lyon,Operations,10,-8,0.18014834958241924
2023-10-01,PARIS,Operations,25,86,1.0533720961533026
2023-10-01,PARIS,finance,28,-9,1.357044567184482
2023-08-01,PARIS,Operations,1,6,1.2720917367163547
2024-06-01,lyon,Finance,23,220,0.41961530758648746
2023-12-01,BERLIN,Finance,17,149,0.5820672145591931
2024-09-01,Madrid,IT,32,196,0.42514622982144473
2025-02-01,Berlin,finance,45,51,1.1082126084400148
2023-11-01,lyon,HR,20,228,0.8373294129205959
2023-11-01,Madrid,HR,21,246,1.579151420859583
2025-06-01,PARIS,Operations,32,255,0.5097636624572071
2023-01-01,Berlin,IT,31,43,1.2835121294847147
2024-03-01,Berlin,HR,32,228,0.18000495196372077
2025-04-01,Berlin,Operations,39,60,0.550394860313285
2023-05-01,Berlin,HR,13,248,0.8560359665131283
2023-08-01,Madrid,HR,44,39,0.40759163492573847
2024-10-01,Lyon,Finance,25,258,1.3150327593763358
2025-06-01,Paris,IT,26,211,1.2676552286966527
2023-04-01,Madrid,Finance,9,93,1.4631018175537147
2023-02-01,Paris,Operations,36,105,0.9542727732435751
2024-09-01,PARIS,HR,49,142,0.7513384280163931
2025-09-01,Paris,finance,6,279,0.22652118259217813
2024-02-01,Lyon,Finance,16,101,1.2813739024893989
2024-04-01,Berlin,Finance,42,263,0.992488832047981
2025-04-01,lyon,Finance,3,-11,0.05157158940384453
2023-09-01,Paris,finance,32,214,0.25140103500480915
2025-10-01,lyon,HR,15,171,0.39076716021619834
2023-11-01,BERLIN,HR,23,231,1.3217737390071318
2024-07-01,lyon,finance,46,111,1.6137191461719893
2025-05-01,BERLIN,Operations,20,214,1.4266390163490061
2023-09-01,Madrid,Finance,28,12,1.293276668774882
2023-07-01,Paris,HR,49,181,0.5562314964911019
2025-07-01,Berlin,Operations,14,39,0.7119298303606794
2023-03-01,Madrid,Operations,27,5,1.45376334676893
2023-08-01,Berlin,Finance,17,131,0.855386270430889
2023-09-01,Berlin,Operations,7,34,1.4224695726649035
2024-03-01,Paris,IT ,8,232,1.0409760372022938
2023-08-01,BERLIN,IT,45,21,0.7827258523424037
2024-05-01,Lyon,Operations,43,159,0.6313870075751098
2025-08-01,Lyon,IT,5,298,0.01981307144468378
2024-11-01,Madrid,Operations,33,51,1.6819774874042426
2023-01-01,PARIS,Finance,2,74,1.4904621505373055
2025-12-01,BERLIN,IT,17,291,0.029921433529383812
2023-07-01,lyon,IT,18,270,0.47811595128849793
2024-02-01,lyon,IT,8,5,0.5160562071990213
2023-10-01,Paris,finance,12,107,0.568693628542794
2024-09-01,Lyon,finance,39,139,0.4965186952393823
2025-10-01,BERLIN,IT,4,95,1.5685774321758592
2025-11-01,BERLIN,Operations,46,253,1.1715150026327328
2025-09-01,Madrid,finance,38,185,1.0133332215332478
2023-12-01,PARIS,IT,35,126,0.7345333527551005
2024-01-01,BERLIN,finance,23,77,1.1781529524042107
2025-07-01,Paris,Finance,36,192,1.0532603682375765
2024-03-01,Lyon,finance,43,32,0.29945052612354306
2025-11-01,PARIS,Finance,45,294,0.5100901584969122
2023-09-01,PARIS,IT ,43,226,1.6416291544853527
2023-06-01,Madrid,finance,10,84,1.6775200125113776
2023-03-01,Madrid,Finance,41,220,0.07549836125756218
2024-02-01,Lyon,Operations,45,-10,0.5234894711870657
2024-02-01,BERLIN,Finance,9,14,1.6764349019213851
2024-11-01,Madrid,HR,2,79,0.02831315683679799
2023-01-01,BERLIN,IT,16,144,1.6206419975972148
2025-12-01,Paris,Finance,4,212,1.160821780225548
2025-09-01,lyon,Operations,36,35,1.067387728245548
2024-12-01,Paris,finance,34,244,1.4004397317202082
2025-02-01,Berlin,Finance,39,114,1.696738350714092
2023-10-01,Paris,Operations,17,177,0.6113687739691287
2024-06-01,PARIS,HR,26,242,1.5007183558632868
2023-10-01,BERLIN,IT,25,-10,0.8416751347162335
2023-06-01,Lyon,finance,30,172,1.2407600014066762
2025-11-01,Lyon,HR,12,73,1.4006560553124932
2023-05-01,PARIS,HR,15,128,0.48437629403217153
2023-09-01,Paris,finance,49,195,0.30530569725367096
2023-03-01,Paris,IT ,21,80,0.008870757735479485
2023-08-01,lyon,IT,15,16,0.530569987290557
2023-10-01,lyon,HR,7,224,0.6090720074853184
2025-01-01,Lyon,HR,31,297,0.6796246121369981
2025-12-01,Paris,finance,17,139,1.5244134197591137
2023-03-01,Berlin,IT,32,19,0.2648061624703361
2025-03-01,lyon,HR,44,67,1.3317107894149256
2024-11-01,BERLIN,Finance,45,210,0.14996083448530603
2025-07-01,PARIS,Finance,44,-14,0.4577121106109703
2025-10-01,Paris,Finance,37,72,0.4963884545459132
2023-04-01,Berlin,IT,29,65,0.44480612928792945
2023-12-01,Madrid,Finance,41,216,1.6599967301401655
2024-07-01,lyon,HR,12,297,1.4188727553307021
2024-05-01,PARIS,Finance,12,284,0.2585988621369483
2025-02-01,PARIS,finance,3,-16,1.6082485550881962
2024-11-01,BERLIN,IT ,39,180,0.6282973559037986
2025-01-01,Madrid,finance,41,197,0.9792790613335344
2023-06-01,BERLIN,IT,5,197,0.11236218912824736
2024-08-01,BERLIN,Operations,45,296,1.1690707807259135
2023-05-01,lyon,Finance,36,55,0.026660708454394475
2025-05-01,BERLIN,IT ,14,206,1.0664337990627528
2025-11-01,Lyon,Finance,26,84,1.004688938081056
2025-12-01,PARIS,Operations,31,211,1.0697979176618486
2025-11-01,Paris,Operations,6,97,0.09943713598746419
2023-12-01,Lyon,IT ,30,-5,1.6506553175738223
2025-02-01,Berlin,finance,23,258,0.9338611596116848
2024-11-01,PARIS,Operations,1,60,1.19038265734187
2023-04-01,PARIS,Finance,7,283,0.8848216629620167
2023-08-01,BERLIN,IT ,6,84,1.2943377612211673
2025-03-01,Madrid,IT ,48,221,0.32696768686944827
2025-04-01,lyon,HR,0,192,1.1214251686352177
2023-08-01,lyon,IT,37,263,1.0764884749858668
2024-02-01,Berlin,Operations,7,16,1.1265496548639744
2023-06-01,Madrid,HR,3,262,1.1137297316288524
2024-10-01,Madrid,Finance,29,290,0.05903998365265565
2025-01-01,Berlin,IT,18,25,1.0394770705064982
2023-08-01,BERLIN,finance,36,50,1.4419952239370304
2025-07-01,Lyon,Finance,19,18,0.9774861568823522
2023-04-01,Lyon,HR,44,174,1.5778468363694391
2024-06-01,Berlin,HR,43,106,0.05472246453049357
2025-11-01,Madrid,HR,12,156,0.823024001016772
2025-12-01,Lyon,IT,31,148,0.5508182348979851
2024-05-01,Paris,IT,1,154,0.41511355082598006
2025-10-01,Berlin,finance,12,239,0.5536603074154448
2024-08-01,Madrid,finance,7,40,0.07025753684612329
2025-06-01,Berlin,HR,31,17,0.14862925118476958
2023-10-01,lyon,Operations,47,165,1.2017130226763875
2025-12-01,lyon,finance,13,176,0.13846710525246317
2025-08-01,Madrid,finance,20,188,1.5246021316736724
2024-06-01,lyon,IT ,32,62,1.161594635964718
2025-09-01,PARIS,Operations,35,246,1.0953645515044037
2024-03-01,Paris,HR,20,66,0.9947569740158676
2025-11-01,PARIS,Operations,5,133,1.553249854065335
2024-12-01,Madrid,HR,4,193,0.6058344280031337
2025-07-01,lyon,HR,47,40,0.41758012919780757
2025-08-01,BERLIN,HR,29,231,1.1263987535343856
2025-09-01,Berlin,Finance,27,-12,0.8260584183629033
2025-12-01,Lyon,Operations,36,16,1.5341961509794317
2023-11-01,PARIS,HR,40,133,0.10781334102338606
2025-08-01,PARIS,Finance,11,37,1.086398186978567
2023-03-01,lyon,finance,40,58,1.4394788918095174
2023-08-01,Lyon,HR,10,63,0.3943407724497951
2025-09-01,Madrid,Operations,5,138,1.3983871475459952
2024-07-01,lyon,HR,19,289,0.9732334277343492
2025-11-01,Paris,Finance,26,43,1.5714370256224062
2023-08-01,Paris,Operations,28,199,0.7682476452965371
2025-02-01,Madrid,IT ,8,230,0.44569589130255693
2024-07-01,Madrid,finance,39,150,1.2656802185570117
2023-09-01,Paris,finance,47,-20,0.5665662708852574
2025-11-01,BERLIN,Finance,6,20,0.37389098016911665
2023-07-01,Berlin,HR,20,28,1.2112020652436533
2023-04-01,Berlin,Operations,17,175,1.404500841459404
2023-06-01,Lyon,IT ,14,235,1.6072254199059823
2025-10-01,Madrid,HR,1,37,0.5097288763092991
2024-04-01,Paris,IT,32,199,0.7973286996014533
2023-10-01,Lyon,HR,49,7,0.31267550785725046
2025-12-01,Berlin,IT ,10,71,1.5967086515600866
2024-02-01,Lyon,Finance,5,35,1.398542560911368
2023-07-01,Madrid,IT ,12,-2,0.9609830161262977
2023-02-01,PARIS,HR,43,260,1.5577687561671723
2025-07-01,Lyon,Finance,16,22,1.3941069183252626
2025-05-01,Madrid,Operations,40,41,0.05249121302796832
2024-05-01,Lyon,Finance,24,170,1.3239509973796126
2024-04-01,BERLIN,HR,4,254,0.20684430472667317
2023-07-01,BERLIN,HR,13,290,0.5632193459044773
2024-03-01,lyon,Finance,44,-6,0.2016548938864277
2025-04-01,BERLIN,Finance,28,-2,0.10856805125410274
2023-06-01,Lyon,finance,29,246,1.03006756295506
2023-06-01,PARIS,Finance,11,-10,1.6192580247281065
2025-03-01,Berlin,HR,26,209,0.12227503846376228
2025-10-01,Lyon,IT,30,214,1.2734757476306042
2024-02-01,PARIS,finance,46,297,0.47478598613448897
2024-05-01,Paris,Finance,28,158,0.1534706121094418
2023-10-01,BERLIN,Finance,26,221,1.567891674286227
2023-02-01,PARIS,Operations,4,237,0.09201213319610385
2024-02-01,Lyon,IT ,8,38,0.1797542750382882
2024-09-01,BERLIN,Operations,25,72,0.38532395130741176
2025-11-01,Paris,finance,26,58,1.5821550878161066
2025-04-01,Berlin,IT,14,31,0.5159548823593195
2025-12-01,Berlin,Finance,14,264,0.04987085261343412
2024-08-01,BERLIN,HR,33,148,0.3189837120302596
2023-07-01,Paris,IT,13,28,0.7565424308115523
2024-10-01,Paris,HR,1,140,1.5003775238620605
2025-04-01,Paris,Finance,45,96,0.442525550324855
2024-08-01,Lyon,finance,5,-7,0.8680249975019995
2025-08-01,Madrid,IT ,46,12,0.5134449712257287
2024-07-01,PARIS,HR,15,-6,0.97647522493304
2025-04-01,Madrid,finance,8,2,0.15046141669859384
2025-01-01,Madrid,Operations,43,295,0.8501264080846356
2024-10-01,PARIS,Operations,15,190,0.12097282253000922
2023-02-01,lyon,HR,43,241,1.6655277875428756
2024-09-01,PARIS,Operations,21,262,1.5603080123284603
2023-06-01,lyon,IT,18,119,1.0991825956068118
2025-09-01,PARIS,IT,7,70,1.5629640708847363
2023-03-01,Berlin,Finance,43,278,0.999712236372451
2024-12-01,Madrid,HR,44,34,0.5208680132540284
2023-12-01,Madrid,IT,20,260,0.24789383284229521
2023-05-01,Berlin,Finance,2,280,1.6889803742229608
2024-10-01,PARIS,IT,14,44,0.4163547248682614
2024-08-01,Paris,Operations,1,73,1.4733988509067097
2025-09-01,lyon,HR,21,181,0.7343969235136715
2023-04-01,Paris,Finance,16,243,0.5517644561048844
2025-02-01,BERLIN,Operations,15,117,0.4221411805346216
2024-04-01,lyon,IT,46,233,1.4662711420698462
2024-08-01,Berlin,IT ,43,43,1.4298598108218061
2025-12-01,Madrid,IT ,13,244,1.4831499656206932
2024-07-01,lyon,finance,48,216,1.2488728685473762
2025-07-01,Madrid,IT ,40,90,0.10723579955920388
2023-03-01,PARIS,Finance,4,196,0.6011374592116815
2024-03-01,Berlin,HR,20,64,1.385038254803708
2023-11-01,PARIS,finance,15,84,1.654230825574271
2024-04-01,Lyon,Operations,30,184,1.4633100593201864
2023-01-01,BERLIN,Finance,31,256,1.1367653724367395
2025-08-01,Lyon,finance,15,56,1.4000005997198126
2023-08-01,BERLIN,IT ,8,-9,0.6244110239768045
2024-07-01,PARIS,HR,36,299,1.1389195240138563
2025-02-01,Lyon,HR,47,144,1.2894269143334567
2024-09-01,Berlin,Finance,8,78,0.8544583288414822
2024-10-01,PARIS,finance,20,231,0.4432852786205047
2023-11-01,Paris,HR,7,226,1.577440069240299
2023-07-01,Madrid,IT ,23,42,1.3594745296732536
2023-06-01,PARIS,Finance,15,47,0.4198885241053384
2025-01-01,Lyon,Operations,30,25,0.20408311639118595
2025-08-01,BERLIN,Finance,19,7,1.2555627823251536
2025-09-01,Berlin,IT,4,54,1.1218879045200547
2025-07-01,BERLIN,IT,49,295,1.0058454683639448
2024-04-01,Lyon,IT ,44,198,1.6288936682270019
2025-12-01,BERLIN,Operations,1,12,0.579149577590644
2024-05-01,BERLIN,IT,2,131,0.20828344699247384
2025-02-01,Lyon,IT ,31,219,0.35032566161430695
2024-11-01,Paris,Operations,24,164,1.2272937082503126
2025-12-01,Berlin,IT,34,139,1.5490482267431007
2023-11-01,Paris,Operations,29,190,1.167865678743086
2025-06-01,BERLIN,HR,14,173,0.2480106561831649
2025-01-01,BERLIN,finance,28,83,1.2011519710441527
2025-10-01,Berlin,finance,1,42,0.5382621058705901
2024-09-01,Paris,Finance,5,192,0.6779763483605573
2023-02-01,PARIS,Finance,28,54,1.0932085514243957
2023-03-01,Madrid,IT ,35,152,0.7260222123132273
2023-05-01,Paris,Operations,21,191,1.634256267742328
2023-02-01,BERLIN,Operations,5,250,1.3503193749056026
2025-07-01,Lyon,HR,28,27,0.9248599333886075
2024-11-01,Lyon,Operations,16,101,0.7360662566617675
2024-02-01,Paris,finance,31,47,0.5614641804892657
2024-06-01,Berlin,Operations,17,209,0.5638092101012774
2023-11-01,Madrid,Operations,24,10,1.0962789222620126
2024-03-01,Madrid,HR,17,101,1.4157459319218073
2024-09-01,Berlin,finance,41,298,0.32586615835208554
2023-05-01,Madrid,HR,45,169,1.5742089047379833
2023-03-01,Berlin,HR,10,84,0.5112476187084266
2024-06-01,Lyon,Operations,4,31,1.2017420570662638
2023-08-01,PARIS,Operations,26,93,1.29626414367098
2025-02-01,BERLIN,Finance,43,219,1.3966111026546153
2025-08-01,lyon,Operations,45,98,0.6646170015646895
2024-01-01,Paris,IT ,5,132,0.6982680638380488
2023-10-01,Paris,HR,10,185,1.1476338646404036
2023-01-01,lyon,Operations,39,39,1.6182049618085512
2023-11-01,lyon,finance,28,147,1.57989443154825
2023-05-01,Lyon,HR,31,148,1.269274675215291
2023-01-01,Lyon,HR,3,15,0.3270995172164894
2023-01-01,Paris,IT ,4,166,1.1379120706284198
2024-07-01,BERLIN,HR,17,206,1.393135950492054
2023-05-01,Berlin,HR,7,118,1.6773466143583133
2023-12-01,BERLIN,HR,22,7,0.9318638231061073
2025-04-01,PARIS,Finance,37,-6,1.000930686574957
2024-11-01,Berlin,Finance,42,122,1.6728049224961228
2023-05-01,Paris,Operations,11,40,1.4381562222678639
2024-11-01,Paris,Finance,20,137,0.12149979466335527
2024-12-01,Paris,Operations,21,235,1.6391097316056658
2024-05-01,Lyon,Finance,31,180,0.4176450512294125
2023-04-01,Paris,IT ,27,121,1.4490191558593934
2024-05-01,BERLIN,HR,17,241,0.6631624989651099
2025-06-01,PARIS,IT ,2,223,0.25944212574474457
2025-01-01,BERLIN,Operations,29,272,1.456344925126026
2024-05-01,PARIS,Operations,12,76,0.04182033050249595
2024-02-01,PARIS,IT,0,72,0.9920390848251481
2024-11-01,Paris,finance,34,-19,0.39721990910410426
2024-12-01,lyon,Finance,38,139,0.29835562920105113
2024-05-01,Paris,finance,25,182,0.927163080709814
2024-05-01,BERLIN,Finance,16,4,1.5523885249937124
2024-02-01,lyon,IT ,49,44,1.6398029552635311
2024-03-01,Paris,finance,31,253,0.24482373300594173
2024-07-01,PARIS,Finance,21,69,1.283405447343744
2023-05-01,BERLIN,finance,47,-16,1.1699479122410634
2024-05-01,lyon,IT ,38,-16,0.6773380105558826
2025-09-01,BERLIN,Finance,24,119,0.165107000459267
2023-06-01,PARIS,HR,47,108,0.881663923579524
