month,site,job_family,team_id,headcount_actual,headcount_planned,voluntary_leavers,engagement_score_avg,training_hours_avg,absenteeism_rate,critical_skill_coverage_rate
2024-04-01,Paris,finance,102,-8,0,16,135,54,0.2004219630923879,1.269517585932221
2024-02-01,Berlin,finance,151,17,8,39,30,55,-0.07919233684479991,1.126921971646703
2023-12-01,Paris,Operations,210,-10,111,19,38,68,-0.12530131681111698,1.413498028682349
2024-11-01,Paris,IT ,260,115,72,29,94,32,-0.1330671959726103,0.34456395732688394
2024-03-01,Paris,IT ,141,180,123,58,75,29,0.19054830142629525,1.3616936631315497
2025-04-01,BERLIN,Finance,229,102,75,27,8,69,-0.19223374339229155,0.3106586194188554
2025-10-01,Paris,Operations,138,36,128,46,87,12,0.19640451167016382,0.8476919523584789
2023-02-01,lyon,IT ,145,26,143,44,11,38,0.2691794608951221,0.7843447196428048
2025-08-01,Madrid,finance,147,75,93,52,91,-3,-0.018493861447428928,1.2469975595235727
2024-11-01,Berlin,HR,126,37,71,22,120,-4,0.24742029858903436,0.5978208348444628
2024-10-01,Paris,HR,114,97,45,18,48,10,-0.10076822657299808,0.21477429154259076
2025-01-01,Paris,Operations,106,8,137,56,120,24,0.37629456845535453,1.0601935260899396
2024-10-01,Paris,Finance,208,131,160,24,124,71,-0.06076028691075522,0.9099479985268746
2024-10-01,Paris,Finance,284,184,101,23,139,50,0.09301902627165853,1.2406023715159071
2023-06-01,PARIS,IT ,141,72,40,0,17,72,0.3882977851459421,1.137946139340618
2024-03-01,PARIS,Operations,108,54,178,27,123,63,0.3442827854611607,1.3422378209606938
2025-09-01,Lyon,HR,204,15,21,28,6,57,0.19567909464843936,1.2586763739998743
2023-08-01,Paris,finance,233,127,143,43,135,19,0.02151565521789331,1.0290544606711571
2023-05-01,Lyon,IT ,284,88,82,49,6,57,0.22005300176788506,0.6985610160071769
2023-04-01,lyon,finance,175,66,189,49,51,-2,0.07616413360064461,0.030546490083896705
2023-06-01,Lyon,IT ,129,59,180,34,80,6,-0.1346960230640894,0.4613904233974347
2025-08-01,Madrid,IT,282,32,74,49,12,32,0.277586613255101,1.0912835078586915
2025-06-01,PARIS,finance,183,59,13,16,97,77,0.3229669371851435,0.08925454107586517
2025-11-01,PARIS,Operations,225,197,186,10,77,46,0.044564159840079,1.1348919882552593
2024-04-01,Paris,finance,183,189,153,36,88,2,0.19943578615530438,0.7745753246367053
2024-01-01,Paris,finance,153,48,171,53,137,46,-0.18178241157792463,1.3016787255263478
2025-06-01,lyon,IT ,209,-8,147,6,72,15,-0.0816499123521941,0.9897240896822901
2024-07-01,Berlin,HR,126,122,132,25,67,50,0.14215835340006727,1.1976627867211693
2024-05-01,lyon,IT,183,74,192,22,127,51,-0.035550425889055465,0.25725723188283006
2024-07-01,Madrid,finance,286,84,10,17,82,8,0.36661815476830933,0.25937124670806183
2025-04-01,Paris,HR,106,67,46,28,2,70,0.3022264766994876,0.3166366828000458
2025-02-01,Paris,Finance,267,90,9,38,141,19,0.19300372780984032,0.4999676506590767
2025-02-01,lyon,IT,203,72,60,49,6,79,0.3993038846060997,1.3566414205510378
2024-11-01,lyon,IT,171,154,110,33,66,2,-0.054051264564412005,1.1614612071743649
2023-09-01,lyon,IT ,101,73,44,59,130,38,0.351476222469525,0.5469645111157586
2023-12-01,PARIS,finance,241,169,46,37,49,71,-0.017255936593988525,1.3777214783013774
2023-01-01,Lyon,Finance,237,183,161,53,116,74,0.15795685163001766,1.168388889513468
2023-01-01,Lyon,IT ,149,110,117,7,87,40,0.06062032382364141,0.9840861483072767
2025-10-01,Paris,Operations,245,180,140,20,76,-2,0.0659287564882155,0.6548501261207291
2025-08-01,PARIS,HR,117,124,22,20,41,18,0.2575060144821178,0.977489856001522
2025-01-01,lyon,HR,115,42,35,57,102,72,0.008526051954217212,0.8898435918630142
2023-01-01,Paris,IT ,151,103,190,48,29,-3,0.1045170300645768,1.172798879234784
2024-04-01,PARIS,HR,296,-5,75,35,100,70,-0.0729718392241924,0.33836929739602134
2023-05-01,Madrid,finance,279,124,174,16,128,65,0.25808293559998247,1.32836665521664
2024-10-01,Berlin,HR,258,161,108,57,131,4,0.13115891996367063,0.8878049563362459
2025-05-01,PARIS,finance,183,7,193,15,34,58,-0.046961841643818836,1.210137838577622
2023-03-01,BERLIN,Operations,250,43,83,52,90,23,-0.04043895115118165,0.5209541547988161
2023-12-01,Paris,Finance,195,116,79,14,148,41,-0.02387793197961338,0.5878713664549688
2025-02-01,Lyon,IT,141,146,13,14,76,39,0.21957517015053585,1.405932217045465
2024-04-01,BERLIN,IT ,289,14,180,39,31,56,0.15705520120380057,0.9329326386591312
2024-10-01,lyon,IT ,212,52,65,16,134,-6,0.29334739636924745,0.47660583162151215
2025-05-01,Berlin,finance,277,185,176,50,10,-2,0.14291794913424705,0.12323637153799316
2024-02-01,Madrid,Operations,223,104,15,0,18,77,-0.016007964810867498,0.6515292375167034
2025-04-01,Berlin,Operations,114,130,195,12,139,-6,0.37772212119596954,1.2736242338412345
2023-05-01,Berlin,IT,189,149,42,37,109,16,0.3316625199369169,0.3771477093544682
2025-06-01,PARIS,Finance,271,144,101,9,89,73,-0.03270716112407682,1.2904305542995116
2023-05-01,Paris,IT ,141,40,112,32,-2,36,0.34761577902200164,0.24247041612181225
2023-12-01,Paris,finance,144,151,192,25,44,51,0.2320746041953441,0.19489872182515705
2024-04-01,Berlin,Operations,193,17,8,11,102,34,0.04881627450417936,0.9085381244384364
2025-02-01,lyon,IT ,206,62,148,18,96,55,0.08012609058199804,1.2069568766897965
2025-02-01,Paris,finance,262,61,81,14,125,12,0.0678289253837589,1.1700793855586094
2024-09-01,Berlin,HR,121,74,109,52,2,50,0.27811808884596334,0.8154129983271223
2025-12-01,Paris,IT ,227,99,97,4,6,32,-0.09469747811372466,0.9580375993320693
2025-09-01,lyon,Finance,137,19,83,1,60,24,-0.16479926490410185,0.3872989360773032
2025-06-01,Madrid,finance,196,-2,42,50,87,19,0.09907474696017093,0.8268313660243574
2024-11-01,BERLIN,Finance,297,130,65,13,108,56,-0.025754259580326372,0.31155225719292456
2023-10-01,Berlin,IT ,291,71,131,28,12,-1,0.138354588460389,1.3925377578462588
2023-05-01,Lyon,HR,200,53,122,40,98,45,0.38691692258613747,1.0170851035411497
2025-12-01,Lyon,Finance,106,27,108,0,80,23,0.20287153897536347,0.8469660238687479
2025-10-01,Berlin,Operations,143,108,101,12,87,54,0.37553099731293466,0.37071343154168085
2025-07-01,PARIS,finance,175,11,134,48,39,-5,0.23923282741754132,0.613467280168343
2023-10-01,Madrid,IT ,106,148,85,59,137,59,-0.15445097910527789,1.1703251119222235
2024-07-01,PARIS,HR,293,88,83,31,137,32,0.33358052282365097,0.3591125140028925
2025-08-01,BERLIN,Operations,159,159,185,33,39,5,-0.08064824183919628,0.1932857968674666
2023-01-01,Lyon,IT ,100,179,3,55,94,52,0.3188736033930057,0.4610304604291617
2023-05-01,lyon,HR,161,95,123,53,56,54,0.2494500406952131,1.1917076213545552
2023-04-01,Berlin,Operations,186,53,19,13,78,-6,0.3031705463210909,1.3246741253572993
2024-04-01,BERLIN,Finance,188,191,34,51,14,14,-0.047851734608505,0.6215449978067913
2024-12-01,Paris,IT ,117,-2,96,54,33,16,0.28443809040119983,1.1718865539800642
2024-04-01,Lyon,IT ,207,115,186,37,123,31,0.16621122682631584,0.49833604713063584
2023-02-01,Madrid,Finance,234,84,172,56,102,44,-0.15087618456036417,0.7631858691386089
2025-04-01,Lyon,IT,214,161,13,37,61,15,0.33347915598176386,0.030276699641129834
2025-08-01,Madrid,Operations,153,180,149,49,41,5,0.32608675877328447,1.06799381297527
2025-03-01,Madrid,Finance,166,157,47,50,112,79,0.1431946794060091,1.0780664087884664
2024-08-01,Berlin,IT ,192,77,157,40,48,17,0.07157458680935586,0.15030558950054068
2024-12-01,Madrid,Operations,237,158,28,14,142,19,0.040328214440038646,0.5382077146776256
2023-12-01,PARIS,Operations,288,102,35,38,131,66,0.16164236973467455,0.7253200146871146
2025-11-01,BERLIN,IT,158,61,41,5,89,78,0.30501447381617003,1.161159670305842
2025-09-01,lyon,IT ,286,39,28,28,22,34,0.13955659584355867,1.2354097977434244
2025-09-01,Lyon,HR,168,137,134,36,58,8,-0.12220891103381268,1.078738067412896
2023-12-01,lyon,IT,290,70,159,18,29,2,-0.016298490580083702,0.3237704277626792
2023-03-01,BERLIN,IT,197,187,140,51,34,64,0.20094807399663311,0.5345110901995688
2023-01-01,Paris,HR,107,159,140,0,119,12,0.18809485174578733,0.37095430634162074
2025-09-01,BERLIN,HR,154,22,181,20,96,3,0.11133887691110755,0.9557779636922084
2023-10-01,Lyon,IT,233,52,141,38,-4,63,-0.055713232800727874,0.9710243683436448
2025-05-01,lyon,Operations,228,174,133,17,125,12,-0.03765217605391061,0.02425373913662282
2024-01-01,lyon,Finance,155,182,143,26,8,29,0.0905497708946647,1.0975669085256432
2023-12-01,Berlin,Finance,203,94,40,27,93,53,0.03669774939266762,0.34426572860973637
2025-07-01,Berlin,IT,213,169,179,7,62,74,-0.010437856315810262,1.2020638252062437
2023-02-01,BERLIN,Operations,187,88,111,30,41,48,0.297674874198978,1.249221864184979
2025-11-01,BERLIN,HR,237,-5,84,11,88,9,0.10241123396407409,1.195464074906966
2024-11-01,Paris,finance,207,124,107,41,45,21,0.1018412538634264,0.6121695284815476
2024-05-01,Madrid,IT,122,-2,143,5,42,67,0.05683355367739429,0.522453377768038
2025-02-01,Lyon,IT ,243,90,4,25,149,13,0.20854168905734982,0.6526816269745027
2023-08-01,Berlin,Operations,200,50,151,15,71,35,-0.09461018851697844,0.7908550020100398
2025-05-01,Lyon,IT ,243,197,170,29,119,7,0.3661528417495186,0.37487988811191375
2025-02-01,Paris,IT ,155,151,192,18,107,37,-0.13723239903570242,1.3974545902131965
2023-10-01,Berlin,IT,207,152,9,17,146,3,0.22617986448100197,0.7560974401505146
2025-02-01,Berlin,Operations,194,88,186,23,4,43,0.2225816015409306,0.10979550842201019
2025-10-01,Madrid,IT ,105,137,34,44,129,10,-0.13163733774619593,1.4958031361826407
2023-07-01,Lyon,Operations,129,47,30,19,110,-6,0.3958256516849776,0.7261560605778655
2023-04-01,Lyon,Finance,290,49,119,6,11,20,-0.17941167317819162,1.4204833042204181
2023-11-01,Lyon,finance,228,171,78,6,16,56,0.018813979454832708,0.5854255766592995
2025-05-01,Madrid,IT ,150,24,138,15,53,76,0.0548621506213785,0.3371412039085921
2025-12-01,Berlin,IT ,205,36,8,57,38,48,0.2816837039556846,1.105320165184989
2025-01-01,Paris,Operations,188,35,193,56,5,33,-0.18210957133942934,0.6487414702725813
2024-09-01,Lyon,finance,226,76,43,41,36,53,0.134212095181993,1.3221879263771945
2025-12-01,lyon,Finance,145,-7,115,46,17,31,-0.07759938917847126,0.6967366405244086
2023-10-01,Madrid,IT ,220,-1,143,13,112,27,0.14355325617115322,0.5075109909183662
2023-09-01,PARIS,IT,248,96,119,55,56,-4,0.18780813417816278,1.4500169394500606
2024-12-01,Paris,Operations,198,64,175,11,105,48,-0.17951532993172525,1.2455619227950503
2025-11-01,lyon,Operations,265,29,52,28,48,58,-0.1595212135188223,0.30839896105230363
2025-11-01,Lyon,IT ,168,116,64,14,76,59,-0.1488653570375224,0.7332828357496205
2025-12-01,PARIS,Finance,162,172,175,7,113,38,0.31136646692062814,0.16997488848070114
2024-06-01,Paris,IT ,149,108,69,38,103,67,0.3560003040063729,0.16161680842742476
2025-08-01,Madrid,HR,111,62,45,57,106,0,0.06263360352026176,1.280100103365097
2024-12-01,PARIS,IT ,168,29,120,52,7,-9,0.3248777760693445,1.3977387109512933
2024-11-01,Berlin,finance,172,193,120,8,62,16,0.08572610670162772,1.1082490050387914
2025-08-01,BERLIN,finance,143,198,32,45,101,5,0.040675776595941154,1.4838550519864098
2023-12-01,PARIS,HR,151,85,179,27,21,53,0.11874697532291606,0.06791826092849085
2024-01-01,BERLIN,finance,108,12,80,26,109,55,0.27411137098239197,0.4972641265027201
2024-11-01,lyon,finance,292,132,54,6,68,38,-0.06574049734110735,0.19818646540025203
2025-01-01,Paris,IT,217,104,178,43,86,79,-0.01896090898780589,1.1730277548813617
2025-11-01,lyon,Operations,109,105,97,13,79,5,0.3093246764473842,1.33561953728853
2025-06-01,lyon,finance,145,122,109,10,110,62,0.34958586448749,0.6706778089905844
2024-05-01,Lyon,Operations,202,157,167,31,69,41,-0.12619408424750386,1.2438072304525367
2024-08-01,Madrid,Finance,285,135,152,50,78,62,0.22296099944200787,1.271432421897602
2025-01-01,PARIS,IT ,136,10,190,27,77,-6,-0.1942278871597686,0.2095356920512711
2024-10-01,Paris,IT,151,196,149,5,132,25,-0.052287671164758354,0.565478446860129
2024-01-01,Berlin,HR,198,-8,124,34,9,-4,-0.15882329718380972,0.2820423468140824
2024-07-01,Madrid,Finance,180,35,90,5,39,50,0.10923486743076405,1.005076441367111
2025-12-01,Madrid,IT,112,79,37,23,76,18,0.006030232039899858,0.5809966420766197
2023-12-01,Paris,IT,233,68,136,8,1,56,-0.11744749771986226,1.0016622219989701
2024-07-01,Madrid,HR,285,116,36,1,72,19,-0.19980750374845943,1.3138144167322243
2023-12-01,Lyon,HR,200,42,4,37,24,29,0.03303232832717268,0.6191285155726582
2023-09-01,Madrid,Operations,227,137,81,13,112,20,-0.023316979725064302,1.45788563793703
2023-07-01,Lyon,IT ,147,176,149,50,149,37,-0.17198667422673225,0.6129211110914397
2025-04-01,PARIS,Finance,259,10,109,30,43,-5,0.31106134050743534,0.3206019827244063
2024-02-01,PARIS,IT ,110,79,139,29,95,51,0.04646673324133882,0.7939092471605635
2025-07-01,lyon,Finance,180,102,59,54,75,18,0.264870648978813,0.5985578006825971
2024-07-01,Lyon,IT,104,40,171,26,24,-2,0.053225239197468355,0.1875022622913446
2024-04-01,Berlin,finance,105,142,149,35,-3,43,-0.15949081177271052,0.034787915369186295
2023-05-01,PARIS,finance,216,57,5,45,31,73,0.03655785941069453,1.1160062588500772
2025-11-01,Madrid,HR,248,105,26,30,24,0,0.3316794463932365,1.3992892300861075
2023-12-01,Paris,HR,141,127,54,52,48,8,-0.1953365583861203,0.6607117789414101
2025-01-01,Paris,IT,180,184,142,41,107,63,0.3371820555242893,0.09811061602542376
2024-09-01,BERLIN,IT,254,72,63,5,80,-6,0.19403667662737684,1.1109646639779793
2025-12-01,Lyon,Finance,102,84,16,42,94,76,0.39738017356132466,1.3006079493120288
2024-11-01,Berlin,IT,159,126,2,44,79,59,0.3496705926879207,0.48547962923624
2024-04-01,lyon,Finance,293,18,9,55,129,7,0.32137142824720316,0.33302290936757095
2024-02-01,Madrid,IT ,192,154,190,17,2,10,-0.17749411951367056,0.5055848988180656
2025-07-01,Lyon,HR,148,99,62,51,80,4,-0.031851250461641833,1.3624728767721628
2023-05-01,BERLIN,HR,133,60,88,13,57,48,0.024846248133291865,0.6269416925003151
2025-11-01,Paris,finance,136,27,189,58,87,63,0.21989355301136843,0.9812368952266286
2024-11-01,Lyon,finance,141,116,84,19,132,-5,0.18918447500524327,0.11153264586333667
2025-05-01,Madrid,HR,292,61,103,53,43,13,-0.0969824999830821,0.42230836272205813
2023-11-01,Berlin,IT ,287,48,136,51,115,49,0.24210145301447167,0.34203881600224856
2024-06-01,Berlin,IT ,100,174,151,10,33,17,-0.10662320431952008,0.09393636191075871
2023-12-01,PARIS,Operations,286,177,31,52,28,63,0.07385991621980154,0.18091861674994403
2023-09-01,Madrid,Finance,231,17,2,36,96,12,0.14724370910431445,0.6249065115089603
2023-10-01,BERLIN,finance,202,145,160,39,4,68,0.3224094421232158,0.8370072738879933
2024-05-01,PARIS,Finance,241,35,170,3,3,35,0.17879322136880682,0.4678782657530556
2023-07-01,PARIS,finance,209,60,108,43,90,26,0.3729062351025216,0.6292525123589002
2024-01-01,PARIS,Operations,245,184,139,5,127,3,0.39669615862956137,1.139238874364121
2023-09-01,Lyon,HR,133,172,92,22,133,37,0.10529347183116422,0.3707802444172278
2025-03-01,BERLIN,Finance,100,27,102,55,36,67,-0.16911211658417907,0.05118357702544557
2023-02-01,Paris,finance,152,106,96,56,74,60,-0.18300866004900684,0.38548322667769375
2023-05-01,Berlin,Finance,121,97,159,57,85,25,0.313388897304443,1.3821019754762345
2025-05-01,Lyon,HR,288,135,147,7,142,71,0.09991007194179558,0.0270378497165778
2024-07-01,Paris,IT,249,193,194,29,-5,49,0.020076212098608548,0.19340947431758582
2023-08-01,Berlin,finance,277,84,67,35,5,43,-0.02932634552750657,0.09762091560166719
2023-01-01,BERLIN,IT,115,52,144,51,55,68,-0.03092621556846739,0.5653904323208068
2024-10-01,BERLIN,Operations,255,92,146,41,73,52,-0.1563080686226387,0.9716218115878632
2024-05-01,Madrid,IT ,218,-6,131,10,98,37,-0.01820430018727101,1.3655162447740579
2023-07-01,Berlin,Finance,185,161,92,46,42,11,0.18688370718366132,1.1911000254564454
2025-01-01,Berlin,finance,297,146,16,4,76,32,0.031125968459537745,0.3760588696357772
2023-04-01,BERLIN,Finance,141,96,191,2,22,30,0.368690687098917,0.9522599143096773
2025-12-01,Berlin,Operations,293,131,21,14,83,6,0.2009022565728371,0.9957669354749333
2023-06-01,lyon,Operations,170,47,193,1,69,52,0.318385994798601,0.13576870811074476
2025-07-01,Madrid,Finance,216,161,169,1,74,79,-0.13150382638792152,0.6407013681991793
2024-07-01,Lyon,finance,262,135,172,56,30,68,0.07030952182389238,0.46687490577794705
2025-03-01,Lyon,HR,119,-4,10,7,81,7,-0.17513681842785556,0.23567089969113159
2023-10-01,Paris,HR,207,76,180,53,64,61,0.33700809859069886,0.08800747643890644
2025-02-01,Lyon,IT ,229,86,187,45,101,-8,-0.11187883272663968,0.040703659615759114
2024-07-01,PARIS,Finance,106,179,28,29,100,43,0.28325288638298746,1.2880929739678355
2023-03-01,Berlin,Finance,276,34,19,40,64,3,0.35428663686104794,0.49596367935856056
2024-01-01,Lyon,finance,108,5,4,4,4,23,0.06513298260073047,0.7396112710780025
2025-04-01,Paris,Finance,126,53,152,29,-1,-10,0.03361654886275203,0.4374484609042686
2024-08-01,Paris,finance,229,26,33,43,22,37,0.1600706190041314,0.24878379469517936
2025-04-01,PARIS,Finance,184,142,139,9,53,-1,0.24419800679368758,0.39195050404768006
2023-08-01,Paris,Operations,295,-2,27,32,131,72,0.18736593630938392,0.2549791431482204
2023-01-01,BERLIN,IT,159,172,97,23,86,0,-0.19930719750977466,1.1368163122827213
2023-03-01,lyon,Finance,211,145,5,18,56,55,0.27156116854704393,1.3612705690789726
2024-01-01,BERLIN,IT,185,126,18,29,83,-8,-0.11156717757768875,0.6517524591089352
2025-04-01,Berlin,HR,276,129,11,24,101,4,0.06980578657660547,1.2343864871296033
2025-01-01,Berlin,IT ,229,135,24,10,32,48,-0.03058599343193008,0.6386803648760155
2025-09-01,Berlin,HR,244,79,12,48,146,53,0.35674449616881415,0.670172700223514
2023-06-01,Madrid,Finance,182,173,75,34,115,36,0.10126492306527585,0.7276735098445406
2025-08-01,Lyon,finance,203,63,2,0,104,-9,0.11329632221752794,1.2303544825824817
2024-09-01,lyon,HR,187,175,23,16,138,19,-0.15431184365181533,1.4044870625502999
2024-04-01,Lyon,Operations,119,114,7,30,60,27,0.33841661281656027,1.116664667468779
2024-09-01,lyon,IT,225,198,111,5,60,-6,-0.05658350496387121,1.3326649573363938
2023-11-01,Lyon,finance,197,40,119,12,40,-5,0.0483745131109895,0.9640885064764508
2025-12-01,PARIS,finance,259,21,122,51,143,-6,0.3911767422677264,1.2588860543013938
2025-11-01,BERLIN,Finance,150,77,89,25,54,1,-0.131662906201062,0.8352355134532551
2024-07-01,Paris,Operations,187,165,44,35,132,-7,0.23111672022858992,1.1590587148895257
2024-08-01,Paris,IT,269,125,199,4,140,13,-0.04391935709417083,1.0578772856987555
2024-06-01,BERLIN,Operations,162,147,0,46,84,14,0.05187406019985691,1.1238930570506418
2024-02-01,PARIS,HR,188,15,2,13,107,15,0.050915756796497735,0.3515649817026782
2024-03-01,lyon,Finance,288,141,64,50,79,44,0.35933978455940657,0.23062651139091966
2025-07-01,BERLIN,finance,289,144,14,14,60,35,-0.19378259263945882,0.9795442850154885
2023-01-01,Madrid,finance,230,196,49,11,40,35,0.020322446104695996,0.7243308735810237
2023-03-01,lyon,HR,188,192,147,49,112,32,0.311454023884371,1.1469900929470294
2024-04-01,Paris,finance,191,156,130,45,145,49,0.3463073114694171,0.21975649674133868
2024-11-01,Madrid,IT ,175,55,188,41,89,22,-0.013205226140868442,1.421538927777855
2023-11-01,Lyon,Finance,125,168,142,7,-2,10,-0.054827205421433156,1.0560556769124863
2023-12-01,Madrid,HR,275,62,186,58,-3,76,0.07676168085976331,0.034483575154083346
2023-10-01,lyon,Finance,207,39,181,54,114,26,0.2475037319759545,0.8648007777277272
2025-08-01,PARIS,IT,107,34,187,30,68,1,-0.10757685809766582,0.4689299681303674
2024-04-01,Lyon,Finance,232,76,123,25,100,10,0.2706800748201287,0.4120141437723429
2023-08-01,lyon,Finance,238,22,36,28,90,2,0.10760345647395492,1.3532470130943435
2023-12-01,Lyon,IT,141,8,148,3,30,22,-0.11551667680109738,1.2539229190867744
2024-12-01,Madrid,HR,218,130,105,49,21,59,0.2030556170030119,0.01433040577845196
2025-04-01,Paris,Finance,268,195,102,27,47,65,0.17692047279276524,0.272507115362497
2023-08-01,lyon,Operations,207,102,150,24,43,50,0.17341765482319793,1.079297756789154
2025-04-01,PARIS,Finance,246,11,120,39,96,19,0.2528719346647376,1.2722859431065598
2025-12-01,BERLIN,HR,275,137,98,31,-5,26,-0.0912663285554941,1.0764056631295544
2025-02-01,Madrid,finance,280,86,145,35,56,71,0.21849841103323236,0.7879561190985194
2023-08-01,lyon,IT,282,-6,16,10,93,5,0.33237661430332416,1.4768657520140942
2025-04-01,PARIS,finance,219,115,158,36,60,34,0.11818677729041716,1.1959194517397496
2025-04-01,lyon,HR,288,67,191,9,144,60,0.09161781907528166,0.7018924743656909
2025-12-01,Madrid,IT ,259,149,47,37,38,-10,0.27867288181455796,0.87521472914712
